STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,n21020,a21020,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
50,VT,05464,4,160,30,120,0,90,400,110,0,0,0,0,0,20,40,14252,160,14549,150,11169,80,39,40,70,40,62,50,27,40,718,40,237,0,0,30,867,0,30,123,30,583,0,0,80,297,0,0,0,0,20,154,0,0,40,51,0,0,0,0,80,1379,7210,0,0,80,263,0,0,80,361,0,0,80,629,70,521,0,0,0,0,30,34,0,0,50,65,0,0,0,0,160,10285,160,1512,0,0,0,0,80,141,0,0,0,0,30,49,0,0,50,83,20,7,40,140,0,0,0,0,0,0,160,1728,0,0,0,0,0,0,30,27,0,0,160,1371,160,1530,0,0,0,0,50,190,110,374
50,VT,05464,5,180,20,160,0,100,470,140,0,0,0,0,0,0,60,23162,180,23696,170,17758,90,59,80,423,80,335,70,59,50,876,80,1520,30,485,50,1864,0,0,0,40,844,40,1688,90,534,20,7,0,0,0,0,0,0,30,39,0,0,0,0,140,2682,17783,0,0,130,768,0,0,130,690,0,0,140,1463,120,860,0,0,0,0,0,0,0,0,100,202,20,103,0,0,180,18028,180,3029,0,0,0,0,90,107,30,3,20,11,0,0,0,0,40,47,0,0,40,177,0,0,0,0,0,0,180,3178,0,0,0,0,0,0,0,0,0,0,180,2926,180,3121,0,0,0,0,80,428,110,386
50,VT,05464,6,30,0,20,0,20,60,0,0,0,0,0,0,0,0,7943,30,7943,30,4802,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1190,7623,0,0,30,612,0,0,20,223,0,0,30,835,20,151,0,0,0,0,0,0,0,0,20,83,0,0,0,0,30,6538,30,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1689,0,0,0,0,0,0,0,0,0,0,30,1453,30,1505,0,0,0,0,0,0,0,0
50,VT,05465,1,740,620,70,40,230,620,100,20,0,20,0,0,60,130,7940,740,8149,570,5950,170,72,120,192,110,139,0,0,90,631,100,67,60,327,90,894,0,0,0,40,55,30,-14,150,209,0,0,0,0,0,0,20,74,50,46,0,0,0,0,40,700,664,30,198,30,30,30,24,40,151,0,0,40,187,30,200,0,0,0,0,20,28,0,0,20,44,0,0,0,0,340,2007,330,210,0,0,0,0,60,18,0,0,0,0,20,12,20,2,0,0,0,0,80,105,30,111,30,100,0,0,640,962,130,227,90,185,50,54,20,21,40,23,300,192,360,307,0,0,0,0,80,64,590,703
50,VT,05465,2,530,350,110,60,180,780,150,0,0,0,0,0,70,130,19515,530,19952,450,15402,180,122,100,326,90,240,90,49,90,624,90,294,50,656,100,1683,30,60,251,90,660,0,0,180,437,30,6,0,0,30,120,0,0,100,112,0,0,0,0,120,1725,4572,40,263,110,155,0,0,110,413,0,0,120,581,90,541,0,0,0,0,0,0,0,0,80,156,30,183,0,0,510,11492,500,1432,0,0,30,21,160,127,40,1,20,10,20,25,60,9,80,73,30,18,70,148,50,227,40,144,50,35,520,2307,70,111,50,78,40,45,0,0,0,0,470,1305,490,1469,0,0,0,0,60,74,450,873
50,VT,05465,3,400,170,200,30,190,810,220,0,0,0,0,0,30,130,24655,400,25443,330,17333,190,154,120,368,110,269,110,94,100,1806,90,297,60,706,110,2712,0,0,0,100,1445,30,166,180,788,0,0,0,0,50,343,20,114,80,90,0,0,0,0,180,2978,11545,30,187,170,407,0,0,170,770,40,24,180,1196,150,1105,0,0,0,0,30,40,0,0,130,220,30,200,0,0,400,16101,400,2259,0,0,20,49,160,219,30,4,30,14,20,39,30,6,100,145,0,0,90,333,0,0,30,148,0,0,400,2991,0,0,0,0,20,30,20,25,0,0,380,2040,390,2396,0,0,0,0,100,223,290,776
50,VT,05465,4,380,70,280,40,150,930,270,0,0,0,0,0,30,120,33058,380,33684,330,24106,220,192,140,459,130,332,140,111,90,1261,120,466,60,961,110,3341,0,30,154,90,1919,30,332,180,626,40,9,0,0,0,0,20,96,80,89,0,0,0,0,240,4514,21342,40,356,230,741,0,0,240,1143,0,0,240,1921,210,1484,0,0,0,0,60,72,0,0,190,487,30,180,0,0,380,23132,380,3315,0,0,0,0,180,343,40,3,40,20,40,58,0,0,120,187,30,57,70,200,0,0,0,0,0,0,380,3918,0,0,0,0,0,0,30,30,0,0,370,2972,370,3201,0,0,0,0,90,242,270,925
50,VT,05465,5,700,60,640,0,310,2020,680,0,0,0,0,0,30,180,96874,700,98217,650,76808,460,359,320,1707,310,1401,300,246,150,2110,260,1880,130,2437,190,6153,0,0,0,120,2895,90,2756,300,1343,60,16,40,568,30,374,30,165,130,137,40,101,0,0,610,13693,85148,30,162,600,3778,0,0,600,3798,60,18,610,7642,530,4050,40,47,50,17,0,0,30,37,520,1352,70,420,0,0,700,73738,700,12457,0,0,0,0,390,583,120,18,130,70,70,104,0,0,160,187,70,199,110,450,0,0,0,0,0,0,700,13691,0,0,0,0,0,0,60,70,0,0,700,11873,700,12412,0,0,0,0,220,759,440,1856
50,VT,05465,6,170,0,150,0,100,480,160,0,0,0,0,0,0,50,59992,170,61231,150,31989,130,623,110,2130,100,1840,60,197,40,2090,100,4687,30,1445,40,1996,0,0,0,30,744,60,12540,70,1239,0,0,0,0,30,348,0,0,0,0,0,0,0,0,160,8624,59286,0,0,160,3874,0,0,160,1532,0,0,160,5445,130,1180,0,0,0,0,0,0,0,0,150,1000,20,450,0,0,170,49794,170,12796,110,658,0,0,90,137,50,22,20,12,0,0,0,0,0,0,0,0,40,319,0,0,0,0,0,0,170,13317,0,0,0,0,0,0,0,0,0,0,170,12543,170,13157,50,63,80,128,70,1593,70,655
50,VT,05468,1,2150,1660,250,210,750,2320,480,100,40,70,30,30,230,540,25404,2150,25852,1660,18860,410,178,190,292,180,163,70,30,200,1527,130,158,170,858,380,3231,0,90,304,130,208,30,101,310,448,20,5,0,0,30,68,0,0,110,96,20,53,0,0,120,1681,1876,70,465,70,50,40,13,100,345,0,0,120,411,90,587,0,0,0,0,0,0,0,0,60,62,20,79,0,0,990,6324,990,673,0,0,40,13,210,72,0,0,0,0,40,27,100,17,60,19,0,0,170,256,90,297,90,289,50,25,1960,3645,520,1079,430,949,250,280,40,39,40,27,870,601,1010,895,0,0,0,0,160,131,1850,2859
50,VT,05468,2,1920,1230,360,270,740,2990,720,70,30,30,0,30,310,320,70307,1920,71171,1760,60333,370,202,150,216,140,148,180,80,220,2480,120,294,120,940,260,3739,0,120,501,240,1595,50,497,490,864,0,0,0,0,40,128,60,202,290,338,0,0,0,0,310,4136,12305,50,544,290,353,40,44,280,922,30,7,310,1297,260,1619,0,0,0,0,90,147,0,0,150,203,40,275,0,0,1890,41322,1880,5244,0,0,80,51,610,508,40,0,90,57,60,64,280,50,340,315,40,22,180,415,120,411,120,453,140,90,1890,8470,320,590,250,461,210,250,50,44,40,33,1670,4736,1730,5250,0,0,0,0,240,389,1670,3583
50,VT,05468,3,1160,460,530,130,510,2270,580,0,0,0,0,0,130,300,71256,1160,72175,1070,57697,410,160,210,348,190,253,310,185,150,1981,140,298,120,1268,270,5848,0,60,280,220,3227,40,466,350,919,30,6,20,195,30,150,40,209,190,201,0,0,20,357,470,6885,28920,50,495,460,1034,0,0,440,1637,40,38,470,2722,410,2685,40,171,50,12,120,196,0,0,270,410,60,229,0,0,1160,47944,1160,6796,0,0,50,106,460,631,40,2,70,38,80,111,110,20,270,392,60,43,110,322,40,151,60,247,0,0,1150,8718,0,0,0,0,40,55,60,56,0,0,1120,6165,1130,6551,0,0,0,0,220,407,930,2541
50,VT,05468,4,890,120,710,60,400,2240,650,0,0,0,0,0,70,190,77326,890,78364,840,65422,410,204,210,455,190,337,320,230,160,2507,140,395,90,1257,190,4521,40,50,145,130,2481,50,397,340,1038,40,10,0,0,30,240,30,148,170,166,0,0,0,0,490,8493,42739,40,319,480,1558,0,0,470,2041,50,35,490,3642,450,3324,0,0,0,0,140,220,0,0,330,595,50,346,0,0,890,54934,880,7909,0,0,0,0,400,672,60,3,100,60,80,110,0,0,290,449,40,38,110,390,0,0,0,0,30,47,880,9431,0,0,0,0,0,0,60,62,0,0,880,7237,880,7703,0,0,0,0,190,501,690,2174
50,VT,05468,5,1040,80,950,0,440,2910,920,0,0,0,0,0,80,200,133995,1040,135242,990,113475,560,310,340,875,310,672,430,333,180,2939,250,2363,130,2256,260,7900,0,30,143,120,2474,70,1653,430,1247,60,17,0,0,30,189,40,194,220,231,30,68,0,0,820,17779,109040,30,385,810,4590,0,0,800,4430,60,61,820,9151,760,5998,40,68,30,6,40,25,0,0,650,1486,90,507,30,261,1030,101804,1040,16869,0,0,0,0,490,820,70,4,170,109,110,167,0,0,270,338,90,183,130,420,0,0,0,0,0,0,1030,18721,0,0,0,0,0,0,110,108,0,0,1030,16048,1030,16585,0,0,0,0,280,992,740,3021
50,VT,05468,6,130,0,120,0,100,350,100,0,0,0,0,0,0,40,53703,130,54541,120,29091,110,258,80,667,80,523,50,135,30,660,80,7467,20,981,40,1465,0,0,0,20,534,60,10597,50,838,0,0,0,0,20,298,0,0,0,0,0,0,0,0,130,5459,51657,0,0,120,3180,0,0,120,1080,0,0,130,4263,100,932,0,0,0,0,0,0,0,0,110,409,0,0,0,0,130,47017,130,12242,70,320,0,0,60,484,30,21,0,0,0,0,0,0,0,0,0,0,30,136,0,0,0,0,0,0,130,10742,0,0,0,0,0,0,0,0,0,0,130,11758,130,12245,40,45,60,175,70,2506,50,302
50,VT,05471,1,140,100,30,0,70,190,30,0,0,0,0,0,20,40,1734,140,1792,100,1106,30,9,0,0,0,0,0,0,40,356,0,0,0,0,0,0,0,30,117,0,0,0,0,50,58,0,0,0,0,20,102,0,0,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,402,70,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,108,30,90,0,0,0,0,120,219,50,84,50,90,30,59,0,0,0,0,60,38,80,99,0,0,0,0,30,38,100,157
50,VT,05471,2,120,70,30,30,70,220,70,0,0,0,0,0,0,30,4175,120,4272,100,3007,50,26,50,170,40,121,30,10,40,322,40,60,40,271,50,868,0,0,0,40,373,30,368,40,97,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,2286,110,282,0,0,0,0,50,41,20,0,0,0,0,0,20,5,40,50,0,0,0,0,0,0,30,98,0,0,110,469,20,50,0,0,0,0,0,0,0,0,100,245,110,292,0,0,0,0,40,71,90,193
50,VT,05471,3,60,30,30,0,30,140,50,0,0,0,0,0,0,40,3472,60,3532,50,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,0,0,0,0,20,21,0,0,0,0,50,673,2950,0,0,40,99,0,0,50,152,0,0,50,274,50,277,0,0,0,0,0,0,0,0,30,22,0,0,0,0,60,2261,60,302,0,0,0,0,30,45,0,0,0,0,0,0,0,0,0,0,0,0,30,138,0,0,0,0,0,0,50,361,0,0,0,0,0,0,0,0,0,0,50,257,60,296,0,0,0,0,0,0,40,103
50,VT,05471,4,40,0,40,0,30,100,20,0,0,0,0,0,0,0,3820,40,4098,40,2540,30,4,30,148,30,111,0,0,20,608,20,324,0,0,20,793,0,0,0,20,380,0,0,50,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2793,40,390,0,0,0,0,40,49,0,0,0,0,0,0,0,0,20,27,0,0,0,0,0,0,0,0,0,0,40,408,0,0,0,0,0,0,0,0,0,0,40,357,40,436,0,0,0,0,40,320,20,57
50,VT,05471,5,50,0,40,0,40,110,30,0,0,0,0,0,0,20,8108,50,8108,40,4736,30,11,0,0,0,0,20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1068,6663,0,0,30,315,0,0,40,221,0,0,40,608,30,190,0,0,0,0,0,0,0,0,30,60,0,0,0,0,50,6453,50,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1108,0,0,0,0,0,0,0,0,0,0,50,1311,50,1390,0,0,0,0,0,0,20,131
50,VT,05471,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05472,1,320,250,40,20,160,320,40,0,0,0,0,0,0,90,3692,320,3782,230,2645,80,37,50,176,50,132,0,0,60,381,50,80,40,173,40,335,20,30,81,0,0,0,0,70,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,246,0,20,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1006,150,104,0,0,0,0,40,13,20,2,0,0,0,0,0,0,0,0,0,0,50,66,0,0,0,0,30,19,260,399,50,84,40,66,0,0,0,0,0,0,130,90,160,168,0,0,0,0,40,37,230,268
50,VT,05472,2,250,150,60,50,110,400,100,0,0,0,0,0,60,50,8932,250,9230,210,7104,80,64,40,74,40,44,40,16,40,441,30,28,20,274,40,563,0,0,0,50,254,50,294,90,298,0,0,0,0,40,151,0,0,70,70,0,0,0,0,40,644,1783,0,0,40,64,0,0,50,188,0,0,60,260,40,254,0,0,0,0,0,0,0,0,30,81,0,0,0,0,240,4987,240,625,0,0,30,19,90,77,0,0,30,18,30,37,70,15,40,34,0,0,30,80,70,261,50,208,0,0,240,1064,40,78,30,59,50,68,20,21,0,0,210,549,220,643,0,0,0,0,40,66,200,453
50,VT,05472,3,170,60,100,0,110,340,70,0,0,0,0,0,20,50,10492,170,10742,150,8414,50,38,40,174,40,128,30,23,50,631,40,52,30,318,30,470,0,20,65,50,826,0,0,80,250,0,0,0,0,0,0,40,156,40,44,0,0,0,0,60,988,3683,30,196,60,139,0,0,50,221,0,0,60,361,50,305,0,0,0,0,0,0,0,0,30,88,30,173,0,0,170,6943,170,980,0,0,20,64,70,113,20,2,0,0,0,0,0,0,30,43,0,0,40,95,0,0,20,125,0,0,170,1211,0,0,0,0,0,0,0,0,0,0,160,867,160,968,0,0,0,0,40,62,130,289
50,VT,05472,4,110,30,90,0,70,260,60,0,0,0,0,0,0,30,9424,110,9593,100,7269,50,40,40,192,30,153,30,25,40,564,20,86,0,0,20,501,20,0,0,0,0,0,0,50,169,0,0,0,0,20,202,0,0,30,32,0,0,0,0,50,976,4424,0,0,50,152,0,0,50,230,0,0,50,382,40,271,0,0,0,0,0,0,0,0,30,61,0,0,0,0,110,6668,110,963,0,0,0,0,50,88,0,0,0,0,30,47,0,0,30,43,40,83,30,91,0,0,0,0,0,0,110,1107,0,0,0,0,0,0,20,27,0,0,110,875,110,970,0,0,0,0,30,112,70,231
50,VT,05472,5,140,0,130,0,90,380,110,0,0,0,0,0,0,60,18544,140,19202,130,14337,80,97,50,692,70,1446,50,82,50,840,50,729,30,732,40,877,0,0,0,40,954,40,2819,90,658,0,0,0,0,0,0,0,0,30,24,0,0,0,0,110,2342,14455,0,0,110,618,0,0,110,672,0,0,110,1301,90,748,0,0,0,0,0,0,0,0,90,172,30,161,0,0,140,14224,140,2289,0,0,0,0,90,233,30,4,20,13,0,0,0,0,30,42,0,0,40,195,0,0,0,0,0,0,140,2429,0,0,0,0,0,0,0,0,0,0,140,2132,140,2266,0,0,0,0,50,227,80,409
50,VT,05472,6,30,0,30,0,30,80,20,0,0,0,0,0,0,0,11287,30,11287,30,4575,20,54,20,902,0,0,0,0,0,0,20,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1976,11287,0,0,30,592,0,0,30,338,0,0,30,939,20,201,0,0,0,0,0,0,0,0,30,352,0,0,0,0,30,9204,30,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1787,0,0,0,0,0,0,0,0,0,0,30,2155,30,2335,0,0,0,0,20,379,0,0
50,VT,05473,1,240,200,20,0,100,240,30,0,0,0,0,0,0,70,2814,240,2901,160,1920,60,31,40,70,40,41,20,10,50,487,40,45,20,97,30,209,0,0,0,0,0,0,0,60,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,357,322,20,135,0,0,0,0,20,79,0,0,20,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,706,110,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,76,0,0,0,0,0,0,200,321,70,104,40,80,40,34,0,0,0,0,100,68,130,150,0,0,0,0,40,44,160,205
50,VT,05473,2,170,110,50,50,70,280,60,0,0,0,0,0,60,40,6540,170,6749,150,5450,50,25,40,96,40,60,0,0,40,299,40,40,20,225,30,398,0,40,96,40,219,0,0,70,209,0,0,0,0,0,0,20,140,60,75,0,0,0,0,40,556,1412,0,0,40,46,0,0,30,128,0,0,40,171,40,240,0,0,0,0,0,0,0,0,30,32,0,0,0,0,170,3723,170,474,0,0,20,28,80,59,0,0,0,0,30,29,50,13,40,45,0,0,30,98,40,162,50,186,0,0,170,791,0,0,0,0,0,0,0,0,0,0,140,419,150,525,0,0,0,0,20,59,150,314
50,VT,05473,3,110,40,60,0,50,200,30,0,0,0,0,0,0,50,6752,110,6996,90,5030,40,30,40,158,30,118,50,33,30,246,30,69,30,358,30,573,0,0,0,40,551,40,419,40,244,0,0,0,0,40,201,0,0,0,0,0,0,0,0,40,810,2680,30,148,40,92,0,0,40,153,0,0,40,344,30,227,0,0,0,0,0,0,0,0,20,43,0,0,0,0,110,4513,110,635,0,0,0,0,40,49,40,3,0,0,0,0,0,0,0,0,0,0,30,133,0,0,0,0,0,0,100,791,0,0,0,0,0,0,0,0,0,0,100,587,100,648,0,0,0,0,30,92,70,228
50,VT,05473,4,80,20,60,0,40,200,50,0,0,0,0,0,0,30,6892,80,7098,80,4753,40,55,30,220,30,191,0,0,30,355,20,175,0,0,20,519,0,0,0,20,346,0,0,40,206,0,0,0,0,0,0,20,111,40,34,0,0,0,0,40,855,3686,0,0,40,147,0,0,40,223,0,0,40,371,40,277,0,0,0,0,0,0,0,0,30,95,40,193,0,0,80,4768,80,640,0,0,0,0,40,64,0,0,40,18,0,0,0,0,20,36,30,36,0,0,0,0,0,0,0,0,80,760,0,0,0,0,0,0,0,0,0,0,80,576,80,657,0,0,0,0,30,77,50,166
50,VT,05473,5,140,0,130,0,90,360,100,0,0,0,0,0,0,50,22969,140,23417,120,14332,100,89,60,549,60,427,50,54,40,701,60,711,30,412,30,1311,0,0,0,30,763,30,1247,70,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,3424,20991,0,0,120,930,0,0,120,874,0,0,120,1770,110,756,0,0,0,0,0,0,0,0,100,530,0,0,0,0,140,17888,140,2900,0,0,0,0,80,94,30,4,0,0,0,0,0,0,20,29,0,0,30,180,0,0,0,0,0,0,140,3059,0,0,0,0,0,0,0,0,0,0,140,2798,140,3011,0,0,0,0,50,326,80,300
50,VT,05473,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05474,1,120,90,0,0,50,120,0,0,0,0,0,0,0,40,1283,120,1323,80,937,30,6,20,17,20,13,20,6,0,0,20,29,0,0,0,0,0,0,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,298,50,31,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,30,46,0,0,0,0,0,0,100,147,20,27,30,51,0,0,0,0,0,0,40,28,50,47,0,0,0,0,0,0,80,107
50,VT,05474,2,120,70,50,30,50,200,70,0,0,0,0,0,40,50,4520,120,4632,100,3186,30,8,30,66,30,40,0,0,40,131,20,20,40,332,50,715,0,0,0,40,280,0,0,40,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,671,1325,40,324,30,31,0,0,40,135,0,0,40,193,30,146,0,0,0,0,0,0,0,0,40,63,20,67,0,0,120,2411,110,290,0,0,0,0,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,507,20,36,0,0,0,0,0,0,0,0,100,258,110,298,0,0,0,0,50,71,90,235
50,VT,05474,3,80,30,40,0,40,140,0,0,0,0,0,0,0,40,4850,80,4850,60,3075,30,10,50,259,40,151,30,26,30,600,30,117,30,507,40,863,0,0,0,50,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,539,2104,0,0,30,80,0,0,30,139,0,0,30,245,30,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,3243,80,452,0,0,0,0,20,23,30,3,30,13,0,0,0,0,0,0,0,0,20,96,0,0,0,0,0,0,80,560,0,0,0,0,0,0,0,0,0,0,80,429,80,448,0,0,0,0,0,0,60,144
50,VT,05474,4,60,20,50,0,40,140,30,0,0,0,0,0,0,30,5149,60,5279,50,3195,40,15,0,0,0,0,0,0,0,0,0,0,0,0,20,574,0,0,0,0,0,0,0,30,130,0,0,0,0,0,0,0,0,40,44,0,0,0,0,30,635,2817,0,0,30,100,0,0,30,190,0,0,30,301,20,174,0,0,0,0,0,0,0,0,30,38,0,0,0,0,60,3593,60,501,0,0,0,0,20,34,0,0,0,0,0,0,0,0,50,62,0,0,0,0,0,0,0,0,0,0,60,604,0,0,0,0,0,0,0,0,0,0,60,467,60,560,0,0,0,0,20,77,30,113
50,VT,05474,5,110,0,90,0,60,270,70,0,0,0,0,0,0,60,18400,110,18635,100,12635,70,70,40,235,40,196,50,54,20,274,40,532,20,570,50,1712,0,0,0,30,777,30,98,50,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2675,16450,0,0,90,742,0,0,90,784,0,0,100,1553,80,808,0,0,0,0,0,0,0,0,70,221,0,0,0,0,110,14503,110,2849,0,0,0,0,40,46,0,0,0,0,0,0,0,0,0,0,0,0,20,63,0,0,0,0,0,0,110,2755,0,0,0,0,0,0,0,0,0,0,110,2652,110,2782,0,0,0,0,40,151,60,319
50,VT,05474,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05476,1,580,390,100,90,280,870,270,0,0,0,0,50,90,140,7199,580,7300,460,5639,80,26,40,25,40,16,0,0,80,566,50,115,40,146,80,613,0,30,80,20,43,0,0,90,101,0,0,0,0,30,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,1410,240,151,0,0,0,0,60,15,0,0,0,0,0,0,30,3,30,8,0,0,70,109,30,111,30,101,0,0,530,1301,220,582,190,532,130,167,0,0,20,12,210,136,260,250,0,0,0,0,50,58,490,1105
50,VT,05476,2,340,160,100,90,170,680,240,0,0,0,0,0,60,70,12382,340,12562,320,10627,60,35,30,10,30,6,30,16,40,358,0,0,20,139,50,720,40,30,129,60,304,20,165,70,180,0,0,0,0,0,0,0,0,50,45,0,0,0,0,50,541,1577,0,0,40,50,0,0,40,107,0,0,40,166,40,232,0,0,0,0,0,0,0,0,0,0,20,167,0,0,330,6415,330,791,0,0,30,22,130,114,0,0,0,0,0,0,50,9,80,74,0,0,30,85,30,109,30,128,30,16,340,1577,90,204,70,174,60,111,40,41,0,0,270,677,290,773,0,0,0,0,40,67,300,860
50,VT,05476,3,180,50,130,0,110,390,90,0,0,0,0,0,20,80,10783,180,10923,160,8551,50,19,20,28,20,20,50,29,30,289,20,56,40,366,50,1118,0,20,90,50,709,0,0,50,140,0,0,0,0,0,0,0,0,20,15,0,0,0,0,30,347,1697,0,0,30,61,0,0,30,81,0,0,30,147,20,111,0,0,0,0,0,0,0,0,40,35,0,0,0,0,180,7111,180,955,0,0,0,0,70,81,0,0,40,19,40,56,20,4,40,59,0,0,40,80,0,0,0,0,0,0,180,1256,0,0,0,0,0,0,0,0,0,0,170,874,180,943,0,0,0,0,30,57,140,358
50,VT,05476,4,90,0,80,0,50,260,90,0,0,0,0,0,0,0,7753,90,7876,90,6946,20,6,30,7,30,6,0,0,20,41,30,1081,0,0,20,429,0,0,0,30,370,0,0,50,123,0,0,0,0,0,0,0,0,30,39,0,0,0,0,20,311,1918,0,0,20,75,0,0,20,64,0,0,20,139,20,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5508,90,763,0,0,0,0,50,92,0,0,0,0,0,0,0,0,50,92,0,0,0,0,0,0,0,0,0,0,90,882,0,0,0,0,0,0,0,0,0,0,90,671,90,706,0,0,0,0,40,69,70,223
