,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender
9279,7 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4794,3,1978,Male
9280,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,2884,2,1987,Male
9281,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4796,1,1993,Male
9282,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5576,3,1987,Male
9283,5 minutes,81,Berry St at 4th St,104,4th St at 16th St,5037,1,1975,Female
9284,8 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,4951,2,1971,Male
9285,3 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,5000,3,1990,Male
9286,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),66,3rd St at Townsend St,1594,3,1987,Male
9287,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5140,2,1986,Other
9288,6 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,2991,1,1976,Male
9289,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,4600,2,1994,Male
9290,11 minutes,3,Powell St BART Station (Market St at 4th St),36,Folsom St at 3rd St,3101,2,1983,Male
9291,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),64,5th St at Brannan St,5163,1,1960,Male
9292,4 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,3216,2,1976,Male
9293,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),81,Berry St at 4th St,2340,2,1984,Male
9294,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),43,San Francisco Public Library (Grove St at Hyde St),148,2,1985,Male
9295,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5462,3,1989,Male
9296,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),41,Golden Gate Ave at Polk St,4319,3,1995,Male
9297,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),6,The Embarcadero at Sansome St,4768,2,1979,Male
9298,4 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,1842,2,1950,Female
9299,4 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,2001,1,1947,Male
9300,7 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,4755,2,1994,Male
9301,6 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,4442,2,1995,Male
9302,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,4929,2,1971,Male
9303,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5494,3,1981,Male
9304,7 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,5082,2,1990,Male
9305,8 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5524,3,1988,Male
9306,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,1814,1,1995,Female
9307,7 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,439,2,1996,Male
9308,6 minutes,81,Berry St at 4th St,36,Folsom St at 3rd St,1916,2,1993,Female
9309,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,5444,2,1991,Male
9310,5 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,5482,3,1980,Male
9311,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4973,2,1987,Male
9312,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4722,1,1994,Male
9313,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),349,Howard St at Mary St,4375,3,1997,Male
9314,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5278,2,1982,Male
9315,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,4944,2,1985,Male
9316,4 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4981,3,1994,Male
9317,9 minutes,5,Powell St BART Station (Market St at 5th St),368,Myrtle St at Polk St,4383,1,1961,Male
9318,7 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,3494,3,1990,Male
9319,7 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,5539,2,1986,Male
9320,13 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),4557,2,1977,Male
9321,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,2347,2,1988,Female
9322,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,5358,3,1985,Male
9323,4 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,5518,2,1979,Female
9324,12 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,5224,3,1966,Male
9325,9 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,5162,2,1983,Female
9326,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5157,1,1976,Male
9327,4 minutes,81,Berry St at 4th St,66,3rd St at Townsend St,5536,3,1972,Male
9328,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,4726,2,1976,Male
9329,9 minutes,16,Steuart St at Market St,364,China Basin St at 3rd St,5422,2,1980,Female
9330,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4940,2,1979,Male
9331,8 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,4442,3,1995,Male
9332,15 minutes,5,Powell St BART Station (Market St at 5th St),16,Steuart St at Market St,5524,2,1994,Male
9333,8 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5286,2,1968,Male
9334,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5145,3,1996,Male
9335,16 minutes,22,Howard St at Beale St,41,Golden Gate Ave at Polk St,5276,2,1979,Female
9336,8 minutes,16,Steuart St at Market St,81,Berry St at 4th St,4870,2,1984,Male
9337,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5388,3,1984,Male
9338,3 minutes,81,Berry St at 4th St,92,Mission Bay Kids Park,5441,1,1984,Female
9339,5 minutes,16,Steuart St at Market St,11,Davis St at Jackson St,5159,2,1970,Male
9340,13 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,4923,2,1977,Female
9341,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),102,Irwin St at 8th St,5306,2,1991,Male
9342,5 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,5060,2,1987,Male
9343,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),36,Folsom St at 3rd St,5329,2,1983,Male
9344,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),4820,2,1979,Male
9345,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),364,China Basin St at 3rd St,3687,1,1989,Female
9346,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),37,2nd St at Folsom St,4957,3,1992,Male
9347,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5463,3,1992,Female
9348,21 minutes,3,Powell St BART Station (Market St at 4th St),126,Esprit Park,5304,2,1990,Male
9349,11 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,5407,2,1983,Other
9350,10 minutes,3,Powell St BART Station (Market St at 4th St),87,Folsom St at 13th St,5054,1,1987,Male
9351,8 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,5465,1,1985,Female
9352,4 minutes,3,Powell St BART Station (Market St at 4th St),37,2nd St at Folsom St,4405,3,1991,Male
9353,6 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,4603,2,1994,Male
9354,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,5318,1,1978,Male
9355,9 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),4570,2,1991,Male
9356,4 minutes,5,Powell St BART Station (Market St at 5th St),3,Powell St BART Station (Market St at 4th St),2464,3,1995,Male
9357,16 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,5296,2,1991,Female
9358,4 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,2003,3,1987,Other
9359,7 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5230,2,1973,Male
9360,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),364,China Basin St at 3rd St,4812,2,1970,Female
9361,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5536,3,1987,Male
9362,13 minutes,16,Steuart St at Market St,81,Berry St at 4th St,1667,1,1978,Female
9363,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,2960,1,1958,Male
9364,2 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,4706,3,1991,Male
9365,6 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,4603,2,1987,Male
9366,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,1205,1,1990,Male
9367,12 minutes,16,Steuart St at Market St,126,Esprit Park,4409,2,1971,Male
9368,5 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4608,2,1980,Male
9369,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,5148,2,1987,Female
9370,8 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5329,1,1996,Male
9371,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,3208,2,1978,Female
9372,17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),6,The Embarcadero at Sansome St,817,2,1979,Male
9373,11 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),5056,3,1983,Female
9374,18 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),2427,2,1974,Male
9375,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5233,2,1988,Female
9376,10 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,3451,2,1984,Male
9377,9 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),4820,2,1997,Male
9378,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),3101,1,1982,Female
9379,4 minutes,81,Berry St at 4th St,36,Folsom St at 3rd St,4647,3,1964,Male
9380,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1537,3,1989,Male
9381,9 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,4967,3,1990,Female
9382,6 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,5556,2,1987,Male
9383,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5230,2,1990,Male
9384,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),2436,3,1990,Male
9385,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,3484,2,1990,Female
9386,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,2516,3,1982,Male
9387,22 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,2319,2,1972,Male
9388,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5531,2,1994,Female
9389,9 minutes,22,Howard St at Beale St,61,Howard St at 8th St,4629,1,1993,Male
9390,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),6,The Embarcadero at Sansome St,4924,2,1978,Male
9391,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,137,2,1973,Male
9392,6 minutes,16,Steuart St at Market St,66,3rd St at Townsend St,5528,3,1988,Male
9393,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,2899,3,1984,Male
9394,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4422,2,1983,Male
9395,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,2175,2,1988,Male
9396,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,5182,3,1986,Male
9397,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),87,Folsom St at 13th St,5136,2,1971,Male
9398,6 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4957,2,1988,Male
9399,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,291,2,1991,Male
9400,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5440,3,1988,Male
9401,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,4706,1,1991,Male
9402,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),135,2,1968,Male
9403,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),114,Rhode Island St at 17th St,603,2,1975,Other
9404,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,2821,2,1984,Female
9405,10 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5572,2,1986,Male
9406,2 minutes,16,Steuart St at Market St,11,Davis St at Jackson St,4981,2,1982,Male
9407,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),79,7th St at Brannan St,2198,2,1960,Male
9408,1 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),1814,2,1987,Female
9409,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),22,Howard St at Beale St,2614,3,1971,Male
9410,15 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,2057,3,1967,Male
9411,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5465,1,1982,Female
9412,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,3090,1,1992,Female
9413,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,5484,1,1979,Male
9414,5 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,4631,3,1975,Male
9415,17 minutes,81,Berry St at 4th St,14,Clay St at Battery St,3388,1,1977,Female
9416,11 minutes,22,Howard St at Beale St,100,Bryant St at 15th St,5222,2,1982,Male
9417,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,2627,2,1988,Male
9418,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),52,McAllister St at Baker St,5548,3,1993,Female
9419,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,2566,1,1995,Male
9420,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,5412,2,1978,Male
9421,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,1667,3,1970,Female
9422,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,4409,2,1974,Male
9423,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),59,S Van Ness Ave at Market St,1140,3,1983,Male
9424,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),9,Broadway at Battery St,4811,1,1975,Male
9425,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4981,2,1987,Male
9426,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5000,3,1993,Male
9427,6 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,5037,2,1983,Male
9428,13 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,4600,3,1985,Female
9429,4 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5294,2,1984,Male
9430,11 minutes,81,Berry St at 4th St,13,Commercial St at Montgomery St,5062,3,1973,Male
9431,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,5422,2,1993,Male
9432,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,1431,3,1954,Male
9433,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,59,2,1987,Male
9434,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,4320,2,1988,Male
9435,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5296,1,1978,Male
9436,9 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,5488,3,1988,Male
9437,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,3642,3,1978,Male
9438,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,4946,2,1991,Male
9439,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),36,Folsom St at 3rd St,5054,1,1973,Male
9440,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),10,Washington St at Kearny St,4797,1,1951,Male
9441,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,1202,1,1980,Male
9442,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,966,2,1974,Male
9443,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4608,2,1985,Male
9444,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5152,3,1983,Male
9445,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,3621,3,1983,Male
9446,4 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,4351,1,1985,Male
9447,6 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5337,2,1987,Male
9448,13 minutes,22,Howard St at Beale St,59,S Van Ness Ave at Market St,2723,2,1981,Male
